chapter_id,campus,chapter,council,legal_entity_status,legal_entity_count,local_entity_count,local_entity_found,house_corporation_found,foundation_found,national_parent_found,alumni_corp_found,latest_990_year,officer_count_latest_filing,director_count_latest_filing,latest_reported_president,latest_reported_treasurer,latest_revenue,latest_expenses,latest_assets,latest_liabilities,alumni_governance_strength,data_confidence
12327012-2a43-49dd-a05d-8313f72958ae,University of South Carolina,Delta Delta Delta,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
b9c44b87-6ea2-4cf9-a482-90d3a67e43d5,University of South Carolina,Pi Beta Phi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,9556072,8964046,47809375,4630878,LIGHT,NATIONAL_ONLY
d94eb1e1-605d-492a-a8b7-c34e8d37036e,University of South Carolina,Zeta Tau Alpha,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,8374719,10057415,36753113,13449328,LIGHT,NATIONAL_ONLY
b6cee4ae-c23a-4fa8-bd4f-c124d622051f,"University of Tennessee, Knoxville",Kappa Alpha Order,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,4724636,4818996,4568222,3315696,LIGHT,NATIONAL_ONLY
0ad6d618-dd7a-4d76-8c46-7c2c7c2b4392,"University of Tennessee, Knoxville",Phi Gamma Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,5,10,TIM KILDUFF,DONALD J HERMAN,714215,714145,20278,0,LIGHT,HIGH
3cf02ec4-4a03-4591-a61b-81a057834c69,"University of Tennessee, Knoxville",Sigma Phi Epsilon,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2021,0,0,,,7894444,7973017,70284165,47495636,LIGHT,HIGH
829b5d43-9f58-45c1-a0a2-ea3a037506da,"University of Tennessee, Knoxville",Alpha Phi Alpha,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
b682002d-9f02-43e5-a048-f33e31a77458,"University of Tennessee, Knoxville",Chi Omega,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,900884,720687,868223,13804,MODERATE,HIGH
e306c798-848b-42ee-afdb-79575aeaa28f,University of Texas at Austin,Delta Chi,IFC,ENTITY_MATCHED,2,1,false,true,false,true,false,2023,0,0,,,2185,6305,494510,0,MODERATE,HIGH
880bce0b-600d-4c6c-81e6-1d1a23c21cc0,University of Texas at Austin,Zeta Beta Tau,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,1744325,1754997,252926,66643,LIGHT,HIGH
e1fbccc3-a5ad-4b44-96b4-ee674c997615,University of Texas at Austin,Beta Chi Theta,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
2b7a9694-03ee-44da-97e3-12b612e59406,University of Texas at Austin,Omega Delta Phi,MGC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
b59cc787-3727-494b-b806-e3ef60a83b98,University of Texas at Austin,Omega Psi Phi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,14895796,9895558,17720990,1151714,LIGHT,NATIONAL_ONLY
d73c4071-298c-4621-ab3e-e9cee338ce70,University of Texas at Austin,Alpha Epsilon Phi,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,11,5,Sydney Blen,Rebecca Nahavandi,361426,441029,303492,2712,LIGHT,HIGH
7e3f9705-bd1c-49cd-8e9e-2650bdd431a4,Texas A&M University,Kappa Sigma,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,5863607,5483274,7857250,989095,LIGHT,NATIONAL_ONLY
a5cec104-911f-4bdc-b9db-8cc9155ee297,Texas A&M University,Phi Kappa Tau,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,1891353,2050531,4195963,1337387,LIGHT,NATIONAL_ONLY
c84cc118-8dfc-4fca-86b6-ee08af35a618,Texas A&M University,Chi Psi Beta,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
8f84bef5-d9af-4ef0-a7aa-3c4e39fb615c,Texas A&M University,Alpha Kappa Alpha,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,45276043,47246171,78704412,25926573,LIGHT,NATIONAL_ONLY
a956456b-b884-4d30-b8f1-29aad09652b3,Texas A&M University,Alpha Delta Pi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,11,DAWN VICTOR-HERRING,,6464144,4988932,18574229,1900417,LIGHT,NATIONAL_ONLY
2da09d74-b40d-4803-ab5b-39874c5c8c2f,Texas A&M University,Delta Gamma,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6798067,7007656,19676752,1853098,LIGHT,NATIONAL_ONLY
c01417b6-45a4-4b4a-acc9-a9a5d3440934,Texas A&M University,Zeta Tau Alpha,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,8374719,10057415,36753113,13449328,LIGHT,NATIONAL_ONLY
d4521a9e-d44e-4409-920d-4ecf4472ff8c,Vanderbilt University,Lambda Chi Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,7757361,9318779,6329265,6105805,LIGHT,HIGH
095e8273-b280-4514-b12a-8e9c75921a18,Vanderbilt University,Alpha Chi Omega,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,10,LYNNE BIGGIO HERNDON,LESLIE ABRAMSKY BLOCK,14721901,15897771,27766470,17951953,LIGHT,HIGH
f188d8bd-98e7-436b-9bde-81999554b295,University of Mississippi,Alpha Kappa Alpha,NPHC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,45276043,47246171,78704412,25926573,LIGHT,NATIONAL_ONLY
49a17c41-e6a3-4401-b985-e83c4b56ccb9,University of Mississippi,Delta Sigma Theta,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,HIGH
76ea666b-97e6-482f-afad-333269c36b08,University of Mississippi,Iota Phi Theta,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
fd397af1-a567-41ad-82eb-cffc463c3034,University of Mississippi,Omega Psi Phi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,14895796,9895558,17720990,1151714,LIGHT,NATIONAL_ONLY
4e41f031-7641-45a9-b606-72e24ca3e3d8,"University of Tennessee, Knoxville",Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
