ein,legal_name,entity_type,tax_year,form_type,rich_filing_available,total_revenue,total_expenses,total_assets,total_liabilities,net_assets,source
130604310,DELTA KAPPA EPSILON FRATERNITY,NATIONAL_PARENT,2018,990,true,1484462,1428944,1236247,161039,1075208,PROPUBLICA_API
131496610,ZETA BETA TAU FRATERNITY,NATIONAL_PARENT,2018,990,true,2670557,2718745,1155072,414725,740347,PROPUBLICA_API
311353726,DELTA ZETA NATIONAL HOUSING CORPORATION,NATIONAL_PARENT,2018,990,true,27985899,15687823,61213843,7260862,53952981,PROPUBLICA_API
314359813,ALPHA SIGMA PHI FRATERNITY INC,NATIONAL_PARENT,2018,990,true,3786951,3348027,3557748,561982,2995766,PROPUBLICA_API
361305568,KAPPA ALPHA THETA FRATERNITY,NATIONAL_PARENT,2018,990,true,9365639,8993782,37369924,22041096,15328828,PROPUBLICA_API
310531047,BETA THETA PI FRATERNITY,NATIONAL_PARENT,2018,990,true,7283404,6696739,9979088,3373344,6605744,PROPUBLICA_API
314221880,KAPPA KAPPA GAMMA FRATERNITY INC,NATIONAL_PARENT,2018,990,true,8425061,8604382,12514969,2205145,10309824,PROPUBLICA_API
580638489,ALPHA DELTA PI SORORITY,NATIONAL_PARENT,2018,990,true,5904213,5774873,12475011,2312933,10162078,PROPUBLICA_API
310406478,PHI KAPPA TAU FRATERNITY,NATIONAL_PARENT,2018,990,true,2067875,2030102,4331609,1021777,3309832,PROPUBLICA_API
370152140,ALPHA TAU OMEGA FRATERNITY,NATIONAL_PARENT,2018,990,true,5257042,5174549,8657507,1494935,7162572,PROPUBLICA_API
362374316,DELTA DELTA DELTA,NATIONAL_PARENT,2018,990,true,8220369,9643104,14555192,3698119,10857073,PROPUBLICA_API
530215218,DELTA SIGMA THETA SORORITY INC,NATIONAL_PARENT,2018,990,true,24028093,23381803,35706301,18426713,17279588,PROPUBLICA_API
361773960,SIGMA CHI FRATERNITY,NATIONAL_PARENT,2018,990,true,6308217,4009302,11601610,1290804,10310806,PROPUBLICA_API
370152080,ALPHA GAMMA RHO FRATERNITY,NATIONAL_PARENT,2018,990,true,1736250,2017342,7080599,1628721,5451878,PROPUBLICA_API
230967790,PHI KAPPA SIGMA FRATERNITY GRAND CHAPTER,NATIONAL_PARENT,2018,990,true,1122322,1029609,1402308,93505,1308803,PROPUBLICA_API
300174261,TAU KAPPA EPSILON FRATERNITY INC,NATIONAL_PARENT,2018,990,true,6317674,5557345,6619613,1667906,4951707,PROPUBLICA_API
620950113,ALPHA OMICRON PI FRATERNITY INC,NATIONAL_PARENT,2018,990,true,6633130,5743436,29972225,4072862,25899363,PROPUBLICA_API
840405009,DELTA SIGMA PHI FRATERNITY INC NATIONAL HEADQUARTERS,NATIONAL_PARENT,2018,990,true,4035439,4246604,2525636,1111606,1414030,PROPUBLICA_API
420212285,DELTA CHI FRATERNITY,NATIONAL_PARENT,2018,990,true,3294649,3105381,13714569,285031,13429538,PROPUBLICA_API
540628798,SIGMA NU FRATERNITY INC,NATIONAL_PARENT,2018,990EZ,true,69276,69276,1,0,1,PROPUBLICA_API
730654150,SIGMA SIGMA SIGMA INC,NATIONAL_PARENT,2018,990,true,3823118,3269541,7580660,1881800,5698860,PROPUBLICA_API
431971836,DELTA PHI EPSILON SORORITY INC,NATIONAL_PARENT,2018,990,true,2479694,2405831,3289493,1833003,1456490,PROPUBLICA_API
562163357,THETA NU XI MULTICULTURAL SORORITY INCORPORATED,NATIONAL_PARENT,2018,990EZ,true,137840,82406,326115,0,326115,PROPUBLICA_API
386089059,CHI PSI FRATERNITY,NATIONAL_PARENT,2018,990,true,1243865,1254719,4021751,2218673,1803078,PROPUBLICA_API
231500981,THE GRAND CHAPTER OF PHI SIGMA KAPPA,NATIONAL_PARENT,2018,990,true,2074319,2039592,1647317,326615,1320702,PROPUBLICA_API
131368460,TAU EPSILON PHI FRATERNITY INC,NATIONAL_PARENT,2018,990,true,312742,307157,622947,230,622717,PROPUBLICA_API
362024274,SIGMA DELTA TAU SOCIETY,NATIONAL_PARENT,2018,990,true,2552598,2031151,4720401,752627,3967774,PROPUBLICA_API
223530740,LAMBDA THETA ALPHA,NATIONAL_PARENT,2018,990,true,721285,569094,1510149,0,1510149,PROPUBLICA_API
352103442,ALPHA XI DELTA NATIONAL HOUSING CORPORATION INC,NATIONAL_PARENT,2018,990,true,2919334,1582007,5520582,3350747,2169835,PROPUBLICA_API
